date,val,tweet,person,country
2019-09-12,0.083928571,It is expected that China will be buying large amounts of our agricultural products!,Trump,China
2019-09-15,-0.1875,"The Fake News is saying that I am willing to meet with Iran, ""No Conditions.""ù That is an incorrect statement (as usual!).",Trump,Iran
2019-09-16,0.092592593,"Remember when Iran shot down a drone, saying knowingly that it was in their ""airspace""ù when, in fact, it was nowhere close. They stuck strongly to that story knowing that it was a very big lie. Now they say that they had nothing to do with the attack on Saudi Arabia. We'll see?",Trump,Iran
2019-09-16,-0.061531987,"I call for the Resignation of everybody at The New York Times involved in the Kavanaugh SMEAR story, and while you're at it, the Russian Witch Hunt Hoax, which is just as phony! They've taken the Old Grey Lady and broken her down, destroyed her virtue and ruined her reputation...",Trump,Russia
2019-09-16,-0.165,"Producer prices in China shrank most in 3 years due to China's big devaluation of their currency, coupled with monetary stimulus. Federal Reserve not watching? Will Fed ever get into the game? Dollar strongest EVER! Really bad for exports. No Inflation...Highest Interest Rates...",Trump,China
2019-09-18,0,I have just instructed the Secretary of the Treasury to substantially increase Sanctions on the country of Iran!,Trump,Iran
2019-09-21,0.015,"""Ukraine Foreign Minister disputes reports of any pressure from Trump. This conversation was long, friendly, and it touched on many questions.""ù @NBCNews  Correct. If your looking for something done wrong, just look at the tape of Sleepy Joe. He is being protected by the Media!",Trump,Ukraine
2019-09-21,-0.085281385,"....story about me and a perfectly fine and routine conversation I had with the new President of the Ukraine. Nothing was said that was in any way wrong, but Biden's demand, on the other hand, was a complete and total disaster. The Fake News knows this but doesn't want to report!",Trump,Ukraine
2019-09-21,-0.316666667,"Now that the Democrats and the Fake News Media have gone ""bust""ù on every other of their Witch Hunt schemes, they are trying to start one just as ridiculous as the others, call it the Ukraine Witch Hunt, while at the same time trying to protect Sleepy Joe Biden. Will fail again!",Trump,Ukraine
2019-09-21,-0.4,"""The pretend Ukraine scandal is an another malicious seditious effort to protect the Obama/Clinton gang. Criminal classified leaks and spying targeting Trump ""î again.""ù @TomFitton",Trump,Ukraine
2019-09-22,0.041071429,"""The real story involves Hunter Biden going around the world and collecting large payments from foreign governments and foreign oligarchs.""ù Peter Schweizer  Laura Ingraham Hunter made a fortune in Ukraine and in China. He knew nothing about Energy, or anything else.",Trump,China
2019-09-22,0.041071429,"""The real story involves Hunter Biden going around the world and collecting large payments from foreign governments and foreign oligarchs.""ù Peter Schweizer  Laura Ingraham Hunter made a fortune in Ukraine and in China. He knew nothing about Energy, or anything else.",Trump,Ukraine
2019-09-23,0.1953125,"""@FoxNews bombshell information reports that the so-called Whistleblower did not have firsthand knowledge of that phone conversation with Ukraine's President.""ù Wow! @HARRISFAULKNER It is all a Democrat/Adam Schiff Scam! Doing this for 3 years now, and found NOTHING!",Trump,Ukraine
2019-09-23,0.006018519,"..Breaking News: The Ukrainian Government just said they weren't pressured at all during the ""nice""ù call. Sleepy Joe Biden, on the other hand, forced a tough prosecutor out from investigating his son's company by threat of not giving big dollars to Ukraine. That's the real story!",Trump,Ukraine
2019-09-24,0.05,"I am currently at the United Nations representing our Country, but have authorized the release tomorrow of the complete, fully declassified and unredacted transcript of my phone conversation with President Zelensky of Ukraine....",Trump,Ukraine
2019-09-24,0,Secretary of State Pompeo recieved permission from Ukraine Government to release the transcript of the telephone call I had with their President. They don't know either what the big deal is. A total Witch Hunt Scam by the Democrats!,Trump,Ukraine
2019-09-25,0.133333333,"""""""They (Dems) are scrambling for a theme and narrative. They've gone everywhere from Russian Hoax to Russian Collusion...and now they've come to this...they think they should have won the 2016 election, they think in their bizarre brains that they did..."""" https://t.co/xqYFEAzT8D""",Trump,Russia
2019-09-25,0.125,"Wow! ""Ukraine Whistleblower's lead attorney donated to Biden.""ù @FreeBeacon",Trump,Ukraine
2019-09-25,0.068181818,"....taken out of Ukraine and China. Additionally, I demand transparency from Democrats that went to Ukraine and attempted to force the new President to do things that they wanted under the form of political threat.",Trump,China
2019-09-25,0.068181818,"....taken out of Ukraine and China. Additionally, I demand transparency from Democrats that went to Ukraine and attempted to force the new President to do things that they wanted under the form of political threat.",Trump,Ukraine
2019-09-25,-0.05,"""Democrats wrote to the Ukrainian government in May 2018 urging it to continue investigations into President Donald Trump's alleged collusion with Russia in the 2016 presidential campaign ""î collusion later found NOT TO EXIST.""ù https://t.co/wYdRmpfddk",Trump,Russia
2019-09-26,-0.088333333,"The President of Ukraine said that he was NOT pressured by me to do anything wrong. Can't have better testimony than that! As V.P., Biden had his son, on the other hand, take out millions of dollars by strong arming the Ukrainian President. Also looted millions from China. Bad!",Trump,China
2019-09-26,-0.088333333,"The President of Ukraine said that he was NOT pressured by me to do anything wrong. Can't have better testimony than that! As V.P., Biden had his son, on the other hand, take out millions of dollars by strong arming the Ukrainian President. Also looted millions from China. Bad!",Trump,Ukraine
2019-09-27,1,"""IT WAS A PERFECT CONVERSATION WITH UKRAINE PRESIDENT!""ù",Trump,Ukraine
2019-09-27,0.3359375,"If that perfect phone call with the President of Ukraine Isn't considered appropriate, then no future President can EVER again speak to another foreign leader!",Trump,Ukraine
2019-09-27,0.175,"Rep. Adam Schiff fraudulently read to Congress, with millions of people watching, a version of my conversation with the President of Ukraine that doesn't exist. He was supposedly reading the exact transcribed version of the call, but he completely changed the words to make it....",Trump,Ukraine
2019-09-27,0.175,"Rep. Adam Schiff fraudulently read to Congress, with millions of people watching, a version of my conversation with the President of Ukraine that doesn't exist. He was supposedly reading the exact transcribed version of the call, but he completely changed the words to make it...",Trump,Ukraine
